,Reference,Assembler,Lx,nContigs
407,Lactobacillus_fermentum,GATBMiniaPipeline,3,0
408,Lactobacillus_fermentum,GATBMiniaPipeline,4,0
409,Lactobacillus_fermentum,GATBMiniaPipeline,5,0
410,Lactobacillus_fermentum,GATBMiniaPipeline,6,0
411,Lactobacillus_fermentum,GATBMiniaPipeline,7,1
412,Lactobacillus_fermentum,GATBMiniaPipeline,8,1
413,Lactobacillus_fermentum,GATBMiniaPipeline,9,1
414,Lactobacillus_fermentum,GATBMiniaPipeline,10,1
415,Lactobacillus_fermentum,GATBMiniaPipeline,11,1
416,Lactobacillus_fermentum,GATBMiniaPipeline,12,2
417,Lactobacillus_fermentum,GATBMiniaPipeline,13,2
418,Lactobacillus_fermentum,GATBMiniaPipeline,14,2
419,Lactobacillus_fermentum,GATBMiniaPipeline,15,2
420,Lactobacillus_fermentum,GATBMiniaPipeline,16,3
421,Lactobacillus_fermentum,GATBMiniaPipeline,17,3
422,Lactobacillus_fermentum,GATBMiniaPipeline,18,3
423,Lactobacillus_fermentum,GATBMiniaPipeline,19,3
424,Lactobacillus_fermentum,GATBMiniaPipeline,20,3
425,Lactobacillus_fermentum,GATBMiniaPipeline,21,4
426,Lactobacillus_fermentum,GATBMiniaPipeline,22,4
427,Lactobacillus_fermentum,GATBMiniaPipeline,23,4
428,Lactobacillus_fermentum,GATBMiniaPipeline,24,4
429,Lactobacillus_fermentum,GATBMiniaPipeline,25,5
430,Lactobacillus_fermentum,GATBMiniaPipeline,26,5
431,Lactobacillus_fermentum,GATBMiniaPipeline,27,5
432,Lactobacillus_fermentum,GATBMiniaPipeline,28,5
433,Lactobacillus_fermentum,GATBMiniaPipeline,29,6
434,Lactobacillus_fermentum,GATBMiniaPipeline,30,6
435,Lactobacillus_fermentum,GATBMiniaPipeline,31,6
436,Lactobacillus_fermentum,GATBMiniaPipeline,32,7
437,Lactobacillus_fermentum,GATBMiniaPipeline,33,7
